year_month,area_code,pm25,pm10,o3,no2,so2,co,aqi
201510,4228,115,50,5,6,3,5,115
201510,429004,127,72,13,13,10,12,127
201510,429005,141,76,27,7,4,5,141
201510,429006,136,62,13,6,6,3,136
201510,429021,98,39,22,3,3,2,98
201510,4301,119,67,26,16,8,7,119
201510,4302,131,64,32,16,10,6,131
201510,4303,134,79,39,26,13,10,134
201510,4304,134,77,21,20,8,10,134
201510,4305,136,69,28,11,15,7,136
201510,4306,116,55,27,6,13,8,116
201510,4307,101,53,21,14,15,12,101
201510,4308,113,57,35,8,4,11,113
201510,4309,108,56,32,12,7,5,108
201510,4310,130,72,23,13,12,9,130
201510,4311,79,41,30,13,11,6,79
201510,4312,91,57,16,8,11,10,91
201510,4313,146,84,22,12,21,12,146
201510,4331,120,64,27,14,10,8,120
201510,4401,91,45,20,15,5,6,91
201510,4402,109,53,23,10,9,9,109
201510,4403,117,60,40,26,7,9,117
201510,4404,108,63,41,16,7,8,108
201510,4405,106,54,22,9,11,8,106
201510,4406,103,49,19,16,9,6,103
201510,4407,90,47,33,13,8,6,90
201510,4408,72,35,26,5,3,4,72
201510,4409,85,43,33,5,6,5,85
201510,4412,93,42,23,12,7,7,93
201510,4413,87,41,18,7,6,6,87
201510,4414,99,45,12,12,5,7,99
201510,4415,103,41,25,5,6,8,103
201510,4416,84,40,27,5,5,7,84
201510,4417,95,41,36,6,5,6,95
201510,4418,82,40,21,10,5,8,82
201510,4419,102,50,24,14,7,5,102
201510,4420,119,60,23,15,8,8,119
201510,4451,95,46,20,7,9,9,95
201510,4452,87,39,37,5,6,4,87
201510,4453,86,31,3,3,4,6,86
201510,4501,111,77,21,15,7,7,111
201510,4502,128,66,26,14,15,9,128
201510,4503,123,57,26,12,10,8,123
201510,4504,93,43,8,13,7,6,93
201510,4505,108,52,33,6,6,7,108
201510,4506,110,58,24,12,11,7,110
201510,4507,92,43,29,7,13,9,92
201510,4508,110,58,24,12,11,7,110
201510,4509,81,37,25,11,10,9,81
201510,4510,91,53,23,11,7,4,91
201510,4511,92,43,24,6,9,2,92
201510,4512,110,51,24,9,41,15,110
201510,4513,110,58,24,12,11,7,110
201510,4514,110,58,24,12,11,7,110
201510,4601,76,35,24,6,3,5,76
201510,4602,50,21,-1,5,1,4,50
201510,469001,55,31,-1,1,1,6,55
201510,469002,96,52,-1,3,2,8,96
201510,469003,71,33,8,3,2,6,71
201510,469005,75,28,-1,4,1,10,75
201510,469006,91,42,0,1,2,9,91
201510,469007,71,32,-1,4,3,4,71
201510,469025,71,33,8,3,2,6,71
201510,469026,74,31,-1,3,2,4,74
201510,469027,15,18,16,1,1,8,18
201510,469028,55,23,-1,1,3,4,55
201510,469030,79,34,-1,3,2,5,79
201510,469031,71,33,8,3,2,6,71
201510,469033,71,33,8,3,2,6,71
201510,469034,71,33,8,3,2,6,71
201510,469035,71,33,8,3,2,6,71
201510,469036,71,33,8,3,2,6,71
201510,500101,107,51,9,19,6,9,107
201510,500102,107,51,9,19,6,9,107
201510,500103,121,64,3,22,6,5,121
201510,500104,115,56,10,25,9,11,115
201510,500105,107,51,9,19,6,9,107
201510,500106,99,45,5,20,5,9,99
201510,500107,116,51,14,14,6,8,116
201510,500108,108,51,17,14,7,8,108
201510,500109,94,54,6,17,7,8,94
201510,500110,107,51,9,19,6,9,107
201510,500111,107,51,9,19,6,9,107
201510,500112,105,52,6,26,7,10,105
201510,500113,96,38,11,15,2,11,96
201510,500114,107,51,9,19,6,9,107
201510,500115,107,51,9,19,6,9,107
201510,500116,107,51,9,19,6,9,107
201510,500117,107,51,9,19,6,9,107
201510,500118,107,51,9,19,6,9,107
201510,500119,107,51,9,19,6,9,107
201510,500222,107,51,9,19,6,9,107
201510,500223,107,51,9,19,6,9,107
201510,500224,107,51,9,19,6,9,107
201510,500225,107,51,9,19,6,9,107
201510,500226,107,51,9,19,6,9,107
201510,500227,107,51,9,19,6,9,107
201510,500228,107,51,9,19,6,9,107
201510,500229,107,51,9,19,6,9,107
201510,500230,107,51,9,19,6,9,107
201510,500231,107,51,9,19,6,9,107
201510,500232,107,51,9,19,6,9,107
201510,500233,107,51,9,19,6,9,107
201510,500234,107,51,9,19,6,9,107
201510,500235,107,51,9,19,6,9,107
201510,500236,107,51,9,19,6,9,107
201510,500237,107,51,9,19,6,9,107
201510,500238,107,51,9,19,6,9,107
201510,500240,107,51,9,19,6,9,107
201510,500241,107,51,9,19,6,9,107
201510,500242,107,51,9,19,6,9,107
201510,500243,107,51,9,19,6,9,107
201510,5101,117,66,11,19,8,8,117
201510,5103,142,76,17,10,4,6,142
201510,5104,67,38,13,9,9,11,67
201510,5105,115,59,16,14,12,4,115
201510,5106,93,50,20,8,3,6,93
201510,5107,114,52,18,15,5,7,114
201510,5108,53,45,24,17,6,7,53
201510,5109,93,50,20,8,6,7,93
201510,5110,109,51,22,13,12,5,109
201510,5111,110,52,24,11,10,9,110
201510,5113,117,58,9,12,7,6,117
201510,5114,113,64,18,11,4,4,113
201510,5115,116,55,7,15,20,9,116
201510,5116,122,57,9,9,9,8,122
201510,5117,129,61,12,17,6,9,129
201510,5118,89,36,20,7,2,3,89
201510,5119,67,28,13,16,3,11,67
201510,5120,94,55,18,6,5,5,94
201510,5132,0,0,-1,0,0,0,0
201510,5133,102,53,15,12,7,7,102
201510,5134,52,29,-1,5,8,6,52
201510,5201,101,48,24,16,6,6,101
201510,5202,104,57,22,15,6,6,104
201510,5203,110,80,19,13,8,6,110
201510,5204,104,57,22,15,6,6,104
201510,5222,104,57,22,15,6,6,104
201510,5223,104,57,22,15,6,6,104
201510,5224,104,57,22,15,6,6,104
201510,5226,104,57,22,15,6,6,104
201510,5227,104,57,22,15,6,6,104
201510,5301,82,46,18,14,8,7,82
201510,5303,90,36,20,9,8,8,90
201510,5304,44,21,19,3,4,5,44
201510,5305,80,44,25,3,3,3,80
201510,5306,68,41,23,2,9,5,68
201510,5307,51,21,17,2,7,4,51
201510,5308,71,35,19,7,8,5,71
201510,5309,52,18,14,7,11,4,52
201510,5323,47,20,18,7,13,5,47
201510,5325,122,50,29,5,23,3,122
201510,5326,64,31,21,5,3,4,64
201510,5328,98,39,19,3,11,5,98
201510,5329,44,13,23,4,2,4,44
201510,5331,52,27,11,5,7,5,52
201510,5333,65,33,14,3,2,5,65
201510,5334,48,43,11,7,4,7,48
201510,5401,66,35,25,9,3,5,66
201510,5421,48,30,17,5,3,5,48
201510,5422,48,30,17,5,3,5,48
201510,5423,48,30,17,5,3,5,48
201510,5424,77,59,17,2,8,17,77
201510,5425,44,17,6,8,6,3,44
201510,5426,48,30,17,5,3,5,48
201510,6101,120,83,13,20,9,11,120
201510,6102,110,78,15,24,10,10,110
201510,6103,114,74,24,17,6,9,114
201510,6104,134,81,16,19,5,10,134
201510,6105,79,47,9,16,3,7,79
201510,6106,99,64,8,20,7,9,99
201510,6107,113,60,10,16,3,8,113
201510,6108,117,66,21,11,1,7,117
201510,6109,114,73,15,18,7,10,114
201510,6110,89,41,32,6,17,21,89
201510,6201,109,71,11,26,8,9,109
201510,6202,75,64,23,15,7,4,75
201510,6203,87,69,13,10,4,10,87
201510,6204,89,59,13,15,12,5,89
201510,6205,53,27,22,10,4,4,53
201510,6206,78,51,15,8,3,8,78
201510,6207,44,25,23,16,6,7,44
201510,6208,68,38,21,33,13,6,68
201510,6209,76,50,18,16,6,7,76
201510,6210,58,32,23,5,3,4,58
201510,6211,53,38,27,7,3,3,53
201510,6212,76,50,18,16,6,7,76
201510,6229,55,29,19,12,5,9,55
201510,6230,76,50,18,16,6,7,76
201510,6301,113,78,14,14,10,12,113
201510,6321,109,76,14,13,9,11,109
201510,6322,109,76,14,13,9,11,109
201510,6323,109,76,14,13,9,11,109
201510,6325,109,76,14,13,9,11,109
201510,6326,96,80,13,12,3,6,96
201510,6327,109,76,14,13,9,11,109
201510,6328,98,64,20,6,3,8,98
201510,6401,80,50,11,16,14,11,80
201510,6402,119,83,14,15,27,8,119
201510,6403,100,66,13,16,20,10,100
201510,6404,100,66,13,16,20,10,100
201510,6405,100,66,13,16,20,10,100
201510,6501,84,70,8,14,4,7,84
201510,6502,56,36,19,9,4,10,56
201510,6521,74,58,13,11,4,8,74
201510,6522,74,58,13,11,4,8,74
201510,6523,57,39,14,10,6,12,57
201510,6527,74,58,13,11,4,8,74
201510,6528,52,77,22,5,2,5,77
201510,6529,42,38,4,5,2,2,42
201510,6530,74,58,13,11,4,8,74
201510,6531,131,147,12,18,13,12,147
201510,6532,74,58,13,11,4,8,74
201510,6540,99,56,12,9,4,8,99
201510,6542,62,43,24,2,2,14,62
201510,6543,30,17,15,7,2,8,30
201510,659001,120,62,9,11,5,10,120
201510,659002,120,62,9,11,5,10,120
201510,659003,120,62,9,11,5,10,120
201510,659004,120,62,9,11,5,10,120
201510,6655,-1,-1,-1,-1,-1,-1,-1
201510,6656,-1,-1,-1,-1,-1,-1,-1
201510,6657,-1,-1,-1,-1,-1,-1,-1
201510,6658,-1,-1,-1,-1,-1,-1,-1
201510,6659,-1,-1,-1,-1,-1,-1,-1
201510,6660,-1,-1,-1,-1,-1,-1,-1
201510,6661,-1,-1,-1,-1,-1,-1,-1
201510,6662,-1,-1,-1,-1,-1,-1,-1
201510,6663,-1,-1,-1,-1,-1,-1,-1
201510,6664,-1,-1,-1,-1,-1,-1,-1
201510,6665,-1,-1,-1,-1,-1,-1,-1
201510,6666,-1,-1,-1,-1,-1,-1,-1
201510,6667,-1,-1,-1,-1,-1,-1,-1
201510,6668,-1,-1,-1,-1,-1,-1,-1
201510,6669,-1,-1,-1,-1,-1,-1,-1
201510,6670,-1,-1,-1,-1,-1,-1,-1
201510,6671,-1,-1,-1,-1,-1,-1,-1
201510,7001,-1,-1,-1,-1,-1,-1,-1
201510,7002,-1,-1,-1,-1,-1,-1,-1
201510,7003,-1,-1,-1,-1,-1,-1,-1
201510,7004,-1,-1,-1,-1,-1,-1,-1
201510,7005,-1,-1,-1,-1,-1,-1,-1
201510,7006,-1,-1,-1,-1,-1,-1,-1
201510,7007,-1,-1,-1,-1,-1,-1,-1
201510,7008,-1,-1,-1,-1,-1,-1,-1
201510,7009,-1,-1,-1,-1,-1,-1,-1
201510,7010,-1,-1,-1,-1,-1,-1,-1
201510,7011,-1,-1,-1,-1,-1,-1,-1
201510,7012,-1,-1,-1,-1,-1,-1,-1
201510,7013,-1,-1,-1,-1,-1,-1,-1
201510,7014,-1,-1,-1,-1,-1,-1,-1
201510,7015,-1,-1,-1,-1,-1,-1,-1
201510,7016,-1,-1,-1,-1,-1,-1,-1
201510,7017,-1,-1,-1,-1,-1,-1,-1
201510,7018,-1,-1,-1,-1,-1,-1,-1
201510,7019,-1,-1,-1,-1,-1,-1,-1
201510,7020,-1,-1,-1,-1,-1,-1,-1
201510,7021,-1,-1,-1,-1,-1,-1,-1
201510,7022,-1,-1,-1,-1,-1,-1,-1
201511,110101,172,80,6,29,7,17,172
201511,110102,172,80,6,29,7,17,172
201511,110103,172,80,6,29,7,17,172
201511,110104,172,80,6,29,7,17,172
201511,110105,172,80,6,29,7,17,172
201511,110106,172,80,6,29,7,17,172
201511,110107,172,80,6,29,7,17,172
201511,110108,172,80,6,29,7,17,172
201511,110109,172,80,6,29,7,17,172
201511,110111,172,80,6,29,7,17,172
201511,110112,172,80,6,29,7,17,172
201511,110113,172,80,6,29,7,17,172
201511,110114,172,80,6,29,7,17,172
201511,110115,172,80,6,29,7,17,172
201511,110116,172,80,6,29,7,17,172
201511,110117,172,80,6,29,7,17,172
201511,110228,172,80,6,29,7,17,172
201511,110229,172,80,6,29,7,17,172
201511,120101,118,62,10,21,14,16,118
201511,120102,144,87,6,24,16,21,144
201511,120103,114,92,12,20,15,13,114
201511,120104,129,78,9,21,15,16,129
201511,120105,100,53,3,20,14,13,100
201511,120106,128,68,7,20,18,17,128
201511,120107,129,78,9,21,15,16,129
201511,120108,129,78,9,21,15,16,129
201511,120109,129,78,9,21,15,16,129
201511,120110,133,78,9,19,13,14,133
201511,120111,160,104,11,28,13,18,160
201511,120112,128,70,8,19,12,11,128
201511,120113,132,89,9,26,16,14,132
201511,120114,160,107,11,25,15,24,160
201511,120115,129,64,10,14,8,17,129
201511,120221,129,78,9,21,15,16,129
201511,120223,129,78,9,21,15,16,129
201511,120225,129,78,9,21,15,16,129
201511,1301,130,70,6,23,20,1,130
201511,1302,136,83,9,26,19,6,136
201511,1303,83,48,13,16,16,6,83
201511,1304,134,84,9,21,18,1,134
201511,1305,151,89,6,25,18,5,151
201511,1306,133,86,12,21,18,0,133
201511,1307,91,64,12,24,16,4,91
201511,1308,106,44,12,12,7,3,106
201511,1309,146,84,11,22,21,10,146
201511,1310,156,86,4,23,12,8,156
201511,1311,163,120,8,24,15,11,163
201511,1401,117,66,6,16,36,14,117
201511,1402,86,42,12,12,26,20,86
201511,1403,120,56,4,12,46,22,120
201511,1404,150,86,13,28,40,30,150
201511,1405,136,85,12,24,39,22,136
201511,1406,147,70,17,20,46,16,147
201511,1407,108,58,-1,21,31,19,108
201511,1408,95,43,6,17,27,17,95
201511,1409,172,88,10,23,41,26,172
201511,1410,139,66,5,8,19,22,139
201511,1411,114,47,-1,-1,17,26,114
201511,1501,105,56,15,12,12,8,105
201511,1502,127,78,9,20,20,13,127
201511,1503,108,67,13,11,7,11,108
201511,1504,102,58,13,8,18,6,102
201511,1505,115,65,19,11,9,6,115
201511,1506,90,41,19,12,10,9,90
201511,1507,92,49,13,7,3,3,92
201511,1508,104,52,11,9,9,6,104
201511,1509,112,45,16,13,10,5,112
201511,1522,83,40,19,7,4,6,83
201511,1525,67,31,15,9,10,12,67
201511,1529,106,45,26,5,2,2,106
201511,2101,174,110,17,20,27,10,174
201511,2102,137,72,18,17,19,8,137
201511,2103,156,90,10,18,27,12,156
201511,2104,133,70,15,14,12,10,133
201511,2105,153,82,14,19,25,13,153
201511,2106,128,54,11,13,17,11,128
201511,2107,145,69,18,16,28,9,145
201511,2108,166,91,14,17,20,11,166
201511,2109,145,81,14,15,35,15,145
201511,2110,155,98,11,20,23,17,155
201511,2111,135,55,25,14,12,11,135
201511,2112,162,74,16,17,12,11,162
201511,2113,130,66,13,13,37,34,130
201511,2114,113,59,19,18,25,19,113
201511,2201,173,106,13,22,23,9,173
201511,2202,173,89,21,20,19,10,173
201511,2203,170,75,5,25,20,10,170
201511,2204,133,58,10,9,17,10,133
201511,2205,162,89,11,17,13,10,162
201511,2206,106,50,7,12,14,7,106
201511,2207,126,70,16,17,17,6,126
201511,2208,193,101,12,15,12,6,193
201511,2224,104,44,10,14,11,5,104
201511,2301,162,90,9,20,15,11,162
201511,2302,140,72,8,15,22,8,140
201511,2303,129,76,15,16,17,17,129
201511,2304,82,42,12,5,10,10,82
201511,2305,136,63,15,13,11,8,136
201511,2306,121,63,19,12,9,6,121
201511,2307,74,43,6,12,5,5,74
201511,2308,109,56,19,10,5,10,109
201511,2309,232,162,9,5,2,8,232
201511,2310,141,75,11,13,11,9,141
201511,2311,80,34,17,2,8,3,80
201511,2312,120,55,13,14,8,5,120
201511,2327,129,69,12,13,11,9,129
201511,310101,114,51,15,23,7,8,114
201511,310103,114,51,15,23,7,8,114
201511,310104,114,51,15,23,7,8,114
201511,310105,114,51,15,23,7,8,114
201511,310106,114,51,15,23,7,8,114
201511,310107,114,51,15,23,7,8,114
201511,310108,114,51,15,23,7,8,114
201511,310109,114,51,15,23,7,8,114
201511,310110,114,51,15,23,7,8,114
201511,310112,114,51,15,23,7,8,114
201511,310113,114,51,15,23,7,8,114
201511,310114,114,51,15,23,7,8,114
201511,310115,114,51,15,23,7,8,114
201511,310116,114,51,15,23,7,8,114
201511,310117,114,51,15,23,7,8,114
201511,310118,114,51,15,23,7,8,114
201511,310119,114,51,15,23,7,8,114
201511,310120,114,51,15,23,7,8,114
201511,310230,114,51,15,23,7,8,114
201511,3201,121,64,13,23,8,9,121
201511,3202,122,57,19,16,14,9,122
201511,3203,129,74,9,17,20,16,129
201511,3204,84,44,13,15,7,7,84
201511,3205,108,57,15,19,10,10,108
201511,3206,91,41,17,11,8,4,91
201511,3207,86,39,14,9,10,7,86
201511,3208,108,55,14,17,10,9,108
201511,3209,99,49,23,16,16,8,99
201511,3210,100,48,14,14,8,8,100
201511,3211,129,52,11,17,12,9,129
201511,3212,126,70,13,15,8,10,126
201511,3213,63,36,10,9,4,7,63
201511,3301,99,50,10,20,7,9,99
201511,3302,110,51,18,24,11,10,110
201511,3303,92,42,10,19,8,9,92
201511,3304,89,58,8,18,7,10,89
201511,3305,119,63,11,20,18,9,119
201511,3306,103,47,4,21,9,10,103
201511,3307,104,44,9,20,9,9,104
201511,3308,74,30,12,14,7,12,74
201511,3309,115,48,39,10,4,7,115
201511,3310,102,45,30,13,3,8,102
201511,3311,106,44,7,15,4,6,106
201511,3401,125,58,6,22,6,9,125
201511,3402,124,64,22,26,11,9,124
201511,3403,131,58,13,17,10,8,131
201511,3404,113,62,6,14,6,10,113
201511,3405,123,49,8,17,5,14,123
201511,3406,124,54,10,19,17,11,124
201511,3407,136,62,20,14,48,11,136
201511,3408,109,47,24,16,10,6,109
201511,3410,55,23,10,7,3,3,55
201511,3411,128,58,17,18,7,11,128
201511,3412,85,39,13,17,14,6,85
201511,3413,95,48,17,9,16,14,95
201511,3414,114,54,15,17,11,9,114
201511,3415,114,54,15,17,11,9,114
201511,3416,131,59,31,18,26,9,131
201511,3417,75,34,27,27,23,6,75
201511,3418,117,51,38,15,8,6,117
201511,3501,51,30,26,13,2,6,51
201511,3502,80,38,15,6,2,5,80
201511,3503,62,28,16,9,1,6,62
201511,3504,54,31,9,8,8,8,54
201511,3505,70,37,19,9,6,6,70
201511,3506,90,43,14,15,7,5,90
201511,3507,33,12,10,5,7,6,33
201511,3508,80,37,13,12,7,10,80
201511,3509,50,24,11,9,2,8,50
201511,3601,80,38,20,12,12,7,80
201511,3602,73,31,5,7,3,7,73
201511,3603,79,36,6,3,5,7,79
201511,3604,89,34,12,13,11,7,89
201511,3605,76,45,2,11,13,6,76
201511,3606,70,35,14,10,9,6,70
201511,3607,108,52,17,10,17,10,108
201511,3608,84,38,11,11,10,7,84
201511,3609,119,56,4,11,16,11,119
201511,3610,66,32,6,10,6,10,66
201511,3611,94,43,5,16,8,7,94
201511,3681,84,38,11,11,10,7,84
201511,3682,84,38,11,11,10,7,84
201511,3701,155,91,9,32,28,18,155
201511,3702,111,58,16,18,11,8,111
201511,3703,160,86,8,32,37,24,160
201511,3704,152,79,16,20,33,11,152
201511,3705,131,61,13,18,18,14,131
201511,3706,122,53,10,19,13,9,122
201511,3707,130,68,9,23,22,15,130
201511,3708,151,80,10,22,25,12,151
201511,3709,111,61,16,22,15,15,111
201511,3710,81,40,21,12,5,5,81
201511,3711,136,64,14,23,10,10,136
201511,3712,144,59,14,19,26,12,144
201511,3713,140,75,9,23,14,11,140
201511,3714,162,87,11,23,17,15,162
201511,3715,150,77,10,19,20,15,150
201511,3723,135,68,12,21,19,13,135
201511,3729,135,68,12,21,19,13,135
201511,4101,159,102,5,28,16,17,159
201511,4102,135,75,7,20,14,12,135
201511,4103,138,117,12,25,24,21,138
201511,4104,120,59,9,20,17,12,120
201511,4105,132,87,8,24,21,20,132
201511,4106,181,104,8,19,22,14,181
201511,4107,161,108,6,23,24,19,161
201511,4108,129,88,7,24,18,19,129
201511,4109,133,67,11,15,13,12,133
201511,4110,135,70,6,21,17,17,135
201511,4111,138,86,8,21,18,17,138
201511,4112,119,61,7,20,19,19,119
201511,4113,134,64,12,11,11,9,134
201511,4114,119,67,14,19,8,2,119
201511,4115,138,86,8,21,18,17,138
201511,4116,142,70,11,2,6,29,142
201511,4117,138,86,8,21,18,17,138
201511,4201,111,44,10,19,8,12,111
201511,4202,115,54,6,10,3,15,115
201511,4203,105,44,5,10,12,11,105
201511,4205,114,52,8,14,7,8,114
201511,4206,116,47,12,13,8,9,116
201511,4207,106,46,8,13,5,11,106
201511,4208,112,49,8,15,14,8,112
201511,4209,120,58,9,8,3,15,120
201511,4210,100,47,8,18,13,11,100
201511,4211,88,42,13,14,5,12,88
201511,4212,100,43,6,9,3,8,100
201511,4213,109,50,5,13,2,10,109
201511,4228,78,36,3,6,3,4,78
201511,429004,104,52,5,10,3,9,104
201511,429005,99,45,10,5,2,7,99
201511,429006,113,43,4,9,4,4,113
201511,429021,72,29,11,7,5,6,72
201511,4301,103,45,9,16,7,8,103
201511,4302,95,49,7,15,7,7,95
201511,4303,118,63,9,19,9,10,118
201511,4304,95,42,6,14,5,11,95
201511,4305,112,43,7,13,19,10,112
201511,4306,99,45,10,5,11,9,99
201511,4307,73,32,5,12,13,10,73
201511,4308,96,40,14,7,3,13,96
201511,4309,87,44,15,9,10,6,87
201511,4310,81,46,10,12,14,13,81
201511,4311,55,25,8,9,8,4,55
201511,4312,73,46,14,7,11,9,73
201511,4313,90,38,6,8,6,8,90
201511,4331,93,43,9,12,9,9,93
201511,4401,86,41,10,16,6,8,86
201511,4402,95,47,15,14,7,10,95
201511,4403,101,56,37,23,7,10,101
201511,4404,102,51,37,18,8,8,102
201511,4405,83,41,24,10,10,10,83
201511,4406,98,50,12,18,8,8,98
201511,4407,74,41,11,19,10,7,74
201511,4408,58,26,19,4,3,5,58
201511,4409,77,36,27,6,5,6,77
201511,4412,88,46,14,14,11,8,88
201511,4413,82,39,14,8,6,7,82
201511,4414,92,43,12,10,5,8,92
201511,4415,80,30,23,6,5,6,80
201511,4416,78,31,14,6,5,7,78
201511,4417,116,50,20,17,7,7,116
201511,4418,82,35,9,18,5,10,82
201511,4419,97,41,19,13,9,7,97
201511,4420,100,43,21,14,4,7,100
201511,4451,100,47,21,11,6,10,100
201511,4452,84,45,30,5,5,4,84
201511,4453,82,40,3,11,5,11,82
201511,4501,84,42,13,12,5,8,84
201511,4502,88,37,15,8,17,9,88
201511,4503,87,34,12,9,10,9,87
201511,4504,85,35,18,6,4,28,85
201511,4505,62,30,17,5,4,8,62
201511,4506,80,34,13,8,10,10,80
201511,4507,69,31,14,5,10,9,69
201511,4508,80,34,13,8,10,10,80
201511,4509,60,23,11,9,16,8,60
201511,4510,81,37,7,9,5,6,81
201511,4511,61,23,10,7,9,5,61
201511,4512,97,40,13,9,6,11,97
201511,4513,80,34,13,8,10,10,80
201511,4514,80,34,13,8,10,10,80
201511,4601,49,24,21,3,2,4,49
201511,4602,60,24,-1,4,1,5,60
201511,469001,34,17,-1,1,1,6,34
201511,469002,51,28,-1,1,1,10,51
201511,469003,41,20,8,2,2,5,41
201511,469005,33,11,-1,2,1,6,33
201511,469006,66,31,0,2,2,7,66
201511,469007,42,19,-1,3,3,2,42
201511,469025,41,20,8,2,2,5,41
201511,469026,50,18,-1,2,1,3,50
201511,469027,15,18,17,0,2,8,18
201511,469028,44,26,-1,1,3,4,44
201511,469030,39,16,-1,2,2,5,39
201511,469031,41,20,8,2,2,5,41
201511,469033,41,20,8,2,2,5,41
201511,469034,41,20,8,2,2,5,41
201511,469035,41,20,8,2,2,5,41
201511,469036,41,20,8,2,2,5,41
201511,500101,107,50,2,17,8,10,107
201511,500102,107,50,2,17,8,10,107
201511,500103,113,54,1,24,8,10,113
201511,500104,103,52,2,20,9,11,103
201511,500105,107,50,2,17,8,10,107
201511,500106,121,51,3,16,11,10,121
201511,500107,98,48,2,17,8,9,98
201511,500108,105,46,5,14,8,10,105
201511,500109,110,58,2,16,9,9,110
201511,500110,107,50,2,17,8,10,107
201511,500111,107,50,2,17,8,10,107
201511,500112,107,55,2,17,8,11,107
201511,500113,104,41,2,11,5,11,104
201511,500114,107,50,2,17,8,10,107
201511,500115,107,50,2,17,8,10,107
201511,500116,107,50,2,17,8,10,107
201511,500117,107,50,2,17,8,10,107
201511,500118,107,50,2,17,8,10,107
201511,500119,107,50,2,17,8,10,107
201511,500222,107,50,2,17,8,10,107
201511,500223,107,50,2,17,8,10,107
201511,500224,107,50,2,17,8,10,107
201511,500225,107,50,2,17,8,10,107
201511,500226,107,50,2,17,8,10,107
201511,500227,107,50,2,17,8,10,107
201511,500228,107,50,2,17,8,10,107
201511,500229,107,50,2,17,8,10,107
201511,500230,107,50,2,17,8,10,107
201511,500231,107,50,2,17,8,10,107
201511,500232,107,50,2,17,8,10,107
201511,500233,107,50,2,17,8,10,107
201511,500234,107,50,2,17,8,10,107
201511,500235,107,50,2,17,8,10,107
201511,500236,107,50,2,17,8,10,107
201511,500237,107,50,2,17,8,10,107
201511,500238,107,50,2,17,8,10,107
201511,500240,107,50,2,17,8,10,107
201511,500241,107,50,2,17,8,10,107
201511,500242,107,50,2,17,8,10,107
201511,500243,107,50,2,17,8,10,107
201511,5101,103,54,10,17,7,8,103
201511,5103,143,72,6,14,6,8,143
201511,5104,87,48,9,13,9,12,87
201511,5105,120,55,11,16,10,6,120
201511,5106,118,46,12,13,2,9,118
201511,5107,87,42,11,15,6,9,87
201511,5108,80,30,10,14,7,12,80
201511,5109,84,42,16,8,5,7,84
201511,5110,111,50,19,15,8,7,111
201511,5111,113,53,15,17,7,14,113
201511,5113,108,48,8,11,4,7,108
201511,5114,122,55,16,13,7,7,122
201511,5115,121,47,6,16,11,9,121
201511,5116,71,42,11,10,7,8,71
201511,5117,106,49,7,18,5,11,106
201511,5118,75,32,18,13,4,5,75
201511,5119,48,22,1,15,3,10,48
201511,5120,93,46,10,6,7,8,93
201511,5132,0,0,-1,0,0,0,0
201511,5133,97,46,10,13,6,8,97
201511,5134,58,27,-1,7,7,8,58
201511,5201,85,42,14,11,7,7,85
201511,5202,87,44,14,11,8,7,87
201511,5203,91,48,13,12,13,7,91
201511,5204,87,44,14,11,8,7,87
201511,5222,87,44,14,11,8,7,87
201511,5223,87,44,14,11,8,7,87
201511,5224,87,44,14,11,8,7,87
201511,5226,87,44,14,11,8,7,87
201511,5227,87,44,14,11,8,7,87
201511,5301,77,45,10,17,12,9,77
201511,5303,64,37,26,8,10,6,64
201511,5304,46,20,11,4,3,5,46
201511,5305,63,39,12,5,6,10,63
201511,5306,67,43,12,5,8,6,67
201511,5307,51,25,22,4,6,7,51
201511,5308,61,35,15,8,7,7,61
201511,5309,58,23,23,6,8,9,58
201511,5323,47,23,13,8,8,5,47
201511,5325,70,40,20,7,5,2,70
201511,5326,59,26,17,5,5,5,59
201511,5328,76,44,11,8,2,5,76
201511,5329,40,15,20,3,3,3,40
201511,5331,52,47,6,11,5,8,52
201511,5333,56,24,16,2,1,5,56
201511,5334,48,39,6,10,2,14,48
201511,5401,78,37,17,13,5,8,78
201511,5421,72,40,17,8,5,12,72
201511,5422,72,40,17,8,5,12,72
201511,5423,72,40,17,8,5,12,72
201511,5424,104,86,6,12,14,34,104
201511,5425,53,23,5,6,5,5,53
201511,5426,72,40,17,8,5,12,72
201511,6101,103,71,6,19,10,15,103
201511,6102,105,58,8,23,16,14,105
201511,6103,132,69,9,15,7,12,132
201511,6104,137,66,7,19,5,12,137
201511,6105,106,47,8,16,5,9,106
201511,6106,77,47,6,14,7,11,77
201511,6107,91,38,4,13,4,12,91
201511,6108,86,45,23,12,8,15,86
201511,6109,105,60,7,17,9,13,105
201511,6110,76,39,11,13,14,9,76
201511,6201,116,75,9,27,16,16,116
201511,6202,93,86,17,16,14,7,93
201511,6203,94,82,13,15,12,11,94
201511,6204,130,57,8,16,17,8,130
201511,6205,56,34,11,19,9,11,56
201511,6206,93,56,15,8,15,10,93
201511,6207,78,56,14,13,15,6,78
201511,6208,72,35,7,12,7,9,72
201511,6209,91,58,11,17,13,11,91
201511,6210,40,20,9,4,4,7,40
201511,6211,114,65,9,14,8,9,114
201511,6212,91,58,11,17,13,11,91
201511,6229,66,38,11,21,22,12,66
201511,6230,91,58,11,17,13,11,91
201511,6301,119,75,10,19,12,17,119
